2009_6_1_Chase_m86.86		Verizon				Phone				
2009_6_1_Credit_m20		CVS				Medicine			
2009_6_1_Credit_m4.07		Starbucks			Coffee				
2009_6_22_Credit_m10.75		LIRR				LocalTravel			
2009_6_22_Credit_m202.17	Cablevision			TVInternet			
2009_6_22_Credit_m3.9		CVS				Medicine			
2009_6_22_Credit_m4.56		Starbucks			Coffee				
2009_6_22_HSBC_p17.68		HouseDownPayementInterest	BankCharge			
2009_6_23_Chase_m80.35		Check				Vacation			
2009_6_23_Credit_m1.79		Starbucks			Coffee				
2009_6_23_Credit_m2.14		Starbucks			Coffee				
2009_6_24_Credit_m1.79		Starbucks			Coffee				
2009_6_25_Credit_m29.92		Hess				Fuel				
2009_6_26_Credit_m2		Starbucks			Coffee				
2009_6_26_Credit_p1032.66	ChaseCreditCardPayment		CreditCard			
2009_6_28_Credit_m30		LIRR				LocalTravel			
2009_6_28_Credit_m42.15		CVS				Medicine			
2009_6_29_Credit_m2.11		Starbucks			Coffee				
2009_6_29_Credit_m29.48		MarathonOil			Fuel				
2009_6_30_Chase_m15		DrGidwani			Doctor				
2009_6_30_Chase_p3023.63	ColumbiaUniversitySalary	ThomasSalary			
2009_6_30_Chase_p4109.3		BrookhavenNationalLabSalary	RuthSalary			
2009_6_30_Credit_m4.07		Starbucks			Coffee				
2009_6_3_Chase_m100.39		LIPA				GasElectric			
2009_6_3_Chase_m42.08		NationalGrid			GasElectric			
2009_6_3_Credit_m41.27		JiffyLube			Service				
2009_6_3_Credit_p1032.63	ChaseCreditCardPayment		CreditCard			
2009_6_8_Credit_m10.84		CVS				Medicine			
2009_6_8_Credit_m14.99		CVS				Medicine			
2009_6_8_Credit_m63.03		Lowes				General				
2009_6_9_Credit_m146.55		Nespresso			Coffee				
2009_6_9_Credit_p14.99		CVS				Medicine			
2009_7_10_Chase_m32.12		Hess				Fuel				
2009_7_10_Credit_m39.05		Hess				Fuel				
2009_7_12_Credit_m94.35		Cablevision			TVInternet			
2009_7_13_Chase_m324.8		ToyotaCarPayment		CarPayment			
2009_7_13_Credit_m4.07		Starbucks			Coffee				
2009_7_14_Credit_m30.9		CVS				Medicine			
2009_7_15_Chase_m5000		IRAInvestment			ThomasIRA			
2009_7_15_Chase_p1538.04	ColumbiaUniversitySalary	ThomasSalary			
2009_7_15_Credit_m336.14	J&RSound			General				
2009_7_16_Credit_m32.62		QuickCenter			Fuel				
2009_7_16_Credit_p1058.14	ChaseCreditCardPayment		CreditCard			
2009_7_17_Credit_m53.89		ORB				LocalTravel			
2009_7_19_Credit_m1.79		Starbucks			Coffee				
2009_7_1_Chase_m104.77		LIPA				GasElectric			
2009_7_1_Chase_m86.86		Verizon				Phone				
2009_7_1_Credit_m2.12		Starbucks			Coffee				
2009_7_21_Chase_m2.44		Starbucks			Coffee				
2009_7_21_Credit_m31.29		SunocoOil			Fuel				
2009_7_21_Credit_m47.76		BarnesAndNoble			General				
2009_7_21_Credit_m6.83		BarnesAndNoble			General				
2009_7_22_HSBC_p19.18		HouseDownPayementInterest	BankCharge			
2009_7_23_Credit_m196.05	Nespresso			Coffee				
2009_7_23_Credit_m25		CVS				Medicine			
2009_7_26_Credit_m31.67		Hess				Fuel				
2009_7_27_Credit_m18		LIRR				LocalTravel			
2009_7_27_Credit_m23		LIRR				LocalTravel			
2009_7_28_Credit_m2.44		Starbucks			Coffee				
2009_7_29_Credit_m33.9		ExxonMobil			Fuel				
2009_7_2_Credit_m273.68		MikesMechanics			Service				
2009_7_2_Credit_m32.78		Hess				Fuel				
2009_7_30_Credit_m100		IllinoisTollway			Tolls				
2009_7_31_Chase_p1538.04	ColumbiaUniversitySalary	ThomasSalary			
2009_7_31_Chase_p4109.31	BrookhavenNationalLabSalary	RuthSalary			
2009_7_31_Credit_m2.01		Starbucks			Coffee				
2009_7_3_Credit_m499.2		UnitedAirlines			LocalTravel			
2009_7_3_Credit_m65.75		PortJeffFerry			Vacation			
2009_7_5_Credit_m20		CVS				Medicine			
2009_7_5_Credit_m8.18		Starbucks			Coffee				
2009_7_5_Credit_m9.29		WaterwheelLiquors		Vacation			
2009_7_6_Chase_m29.85		Hess				Vacation			
2009_7_6_Credit_m10.99		HyannisSportscards		Vacation			
2009_7_6_Credit_m13.97		MassBayCompany			Vacation			
2009_7_6_Credit_m3.2		SoundCatering			Vacation			
2009_7_6_Credit_m47		PavilionIndian			Vacation			
2009_7_6_Credit_m6.72		CapeCodCreamery			Vacation			
2009_7_6_Credit_m65.75		PortJeffFerry			Vacation			
2009_7_6_Credit_p1804.09	ChaseCreditCardPayment		CreditCard			
2009_7_7_Credit_m6.72		CapeCodCreamery			Vacation			
2009_8_10_Credit_m39.45		Hess				Fuel				
2009_8_11_Credit_m3.66		CVS				Medicine			
2009_8_11_Credit_m94.35		Cablevision			TVInternet			
2009_8_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2009_8_14_Chase_p1538.04	ColumbiaUniversitySalary	ThomasSalary			
2009_8_14_Credit_m37.99		CVS				Medicine			
2009_8_16_Credit_m16.75		CVS				Medicine			
2009_8_16_Credit_p1005.91	ChaseCreditCardPayment		CreditCard			
2009_8_17_Credit_m13.76		CVS				Medicine			
2009_8_17_Credit_m33.47		Hess				Fuel				
2009_8_18_Credit_m1952.65	Southwest			LocalTravel			
2009_8_19_Credit_p2207.6	ChaseCreditCardPayment		CreditCard			
2009_8_21_HSBC_p22.42		HouseDownPayementInterest	BankCharge			
2009_8_24_Chase_m3		Chase				BankCharge			
2009_8_24_Credit_m16.25		ShellOil			Fuel				
2009_8_24_Credit_m22.78		SPAQMontreal			LocalTravel			
2009_8_24_Credit_m28.36		Hess				Fuel				
2009_8_24_Credit_m4.42		Starbucks			Coffee				
2009_8_24_Credit_m90.93		LeSaintBock			Vacation			
2009_8_25_Credit_m32.89		Esso				Fuel				
2009_8_25_Credit_m33.12		Hess				Fuel				
2009_8_26_Credit_m38.49		CVS				Medicine			
2009_8_26_Credit_m8.04		Starbucks			Coffee				
2009_8_27_Credit_m1.79		CVS				Medicine			
2009_8_27_Credit_m10.75		LIRR				LocalTravel			
2009_8_27_Credit_m15		LIRR				LocalTravel			
2009_8_27_Credit_m4.07		Starbucks			Coffee				
2009_8_28_Credit_m14.5		IKEA				General				
2009_8_28_Credit_m220.62	BestWestern			Vacation			
2009_8_28_Credit_m23.7		ShellOil			Fuel				
2009_8_28_Credit_m7.02		IKEA				General				
2009_8_31_Chase_m140		Maine				Vacation			
2009_8_31_Chase_m88.07		Verizon				Phone				
2009_8_31_Chase_p1538.03	ColumbiaUniversity		ThomasSalary			
2009_8_31_Chase_p4109.3		BrookhavenNationalLabSalary	RuthSalary			
2009_8_31_Credit_p1118.65	ChaseCreditCardPayment		CreditCard			
2009_8_3_Chase_m1.79		CVS				General				
2009_8_3_Chase_m20		CVS				Medicine			
2009_8_3_Chase_m29.69		Hess				Fuel				
2009_8_3_Chase_m6.9		CVS				General				
2009_8_3_Chase_m87.54		Verizon				Phone				
2009_8_4_Chase_m4.07		Starbucks			Coffee				
2009_8_4_Chase_m4.15		CVS				General				
2009_8_4_Credit_p964.61		ChaseCreditCardPayment		CreditCard			
2009_8_5_Chase_m124.92		LIPA				GasElectric			
2009_8_5_Chase_m2.94		NationalGrid			GasElectric			
2009_8_5_Credit_m120.55		JiffyLube			Service				
2009_8_9_Credit_m30.19		Hess				Fuel				
2009_9_11_Credit_m94.35		Cablevision			TVInternet			
2009_9_14_Chase_m17.35		QuestDiagnostic			Doctor				
2009_9_14_Chase_m324.8		ToyotaCarPayment		CarPayment			
2009_9_14_Credit_m5.82		Starbucks			Coffee				
2009_9_14_Credit_p1001.43	ChaseCreditCardPayment		CreditCard			
2009_9_15_Chase_p1538.04	ColumbiaUniversitySalary	ThomasSalary			
2009_9_15_Credit_m23.88		AutoZone			Service				
2009_9_15_Credit_m29.99		Walgreens			Medicine			
2009_9_15_Credit_m81.77		CVS				Medicine			
2009_9_16_Credit_m32.7		Hess				Fuel				
2009_9_16_Credit_m4.07		Starbucks			Coffee				
2009_9_17_Credit_m39.22		Hess				Fuel				
2009_9_1_Credit_m100		IllinoisTollway			Tolls				
2009_9_1_Credit_m11.43		Walgreens			Medicine			
2009_9_1_Credit_m2.49		CVS				Medicine			
2009_9_1_Credit_m20		CVS				Medicine			
2009_9_1_Credit_m28.21		Coastal				Fuel				
2009_9_1_Credit_m3.64		Starbucks			Coffee				
2009_9_1_Credit_m4.01		Starbucks			Coffee				
2009_9_1_Credit_m65.75		PortJeffFerry			Vacation			
2009_9_1_Credit_m65.75_x	PortJeffFerry			Vacation			
2009_9_1_Credit_m71		Damariscotta			Vacation			
2009_9_20_Credit_m33.26		CVS				Medicine			
2009_9_22_Credit_m19.99		CVS				Medicine			
2009_9_22_Credit_m3.43		HomeDepot			General				
2009_9_22_Credit_m31.95		Hess				Fuel				
2009_9_22_HSBC_p22.72		HouseDownPayementInterest	BankCharge			
2009_9_24_Credit_m4.56		Starbucks			Coffee				
2009_9_24_Credit_m71.52		CVS				Medicine			
2009_9_25_Credit_m3.45		Starbucks			Coffee				
2009_9_27_Credit_m12		Seaworld			Vacation			
2009_9_27_Credit_m218		Seaworld			Vacation			
2009_9_27_Credit_m3.14		Seaworld			Vacation			
2009_9_27_Credit_m6		Seaworld			Vacation			
2009_9_28_Credit_m11.18		CVS				Medicine			
2009_9_28_Credit_m15.62		SanDiegoZoo			Vacation			
2009_9_28_Credit_m17.7		SanDiegoZoo			Vacation			
2009_9_29_Credit_m12.89		SanDiegoZoo			Vacation			
2009_9_29_Credit_m29		SanDiegoZoo			Vacation			
2009_9_30_Chase_p1538.04	ColumbiaUniversitySalary	ThomasSalary			
2009_9_30_Chase_p4109.31	BrookhavenNationalLabSalary	RuthSalary			
2009_9_30_Credit_p1330.29	ChaseCreditCardPayment		CreditCard			
2009_9_3_Chase_m11.41		NationalGrid			GasElectric			
2009_9_3_Chase_m244.69		LIPA				GasElectric			
2009_9_7_Credit_m24.47		WiscassetClipper		Vacation			
2009_9_7_Credit_m31.67		SunocoOil			Fuel				
2009_9_7_Credit_m4.01		Starbucks			Coffee				
2009_9_9_Chase_m280		Check				Vacation			
2009_9_9_Chase_m29.4		Check				Vacation			
2010_10_10_Credit_m60.75	NewYorkStateDMV			Registration			
2010_10_11_Credit_m2.01		Starbucks			Coffee				
2010_10_12_Chase_m1.08		CVS				General				
2010_10_12_Chase_m30		DrGidwani			Doctor				
2010_10_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_10_12_Chase_m500		IRAInvestment			RuthIRA				
2010_10_12_Chase_m80		GraceHarold			Doctor				
2010_10_12_Chase_m87.55		Verizon				Phone				
2010_10_12_Credit_m20.67	AmazonMarketplace		General				
2010_10_12_Credit_m5.87		Starbucks			Coffee				
2010_10_13_Chase_p4317.32	BrookhavenNationalLabSalary	ThomasSalary			
2010_10_13_Credit_m1.63		Starbucks			Coffee				
2010_10_14_Chase_m30		DrGidwani			Doctor				
2010_10_14_Credit_m35		MandLAutoCare			Fuel				
2010_10_14_Credit_m68.96	CVS				General				
2010_10_18_Credit_m3.75		Starbucks			Coffee				
2010_10_1_Chase_m131.87		LIPA				GasElectric			
2010_10_1_Chase_m16.76		NationalGrid			GasElectric			
2010_10_1_Credit_m4.26		CVS				General				
2010_10_20_Chase_m16		Check				General				
2010_10_22_HSBC_p31.76		HouseDownPayementInterest	BankCharge			
2010_10_24_Credit_m10		MandLAutoCare			Service				
2010_10_24_Credit_m3.75		Starbucks			Coffee				
2010_10_24_Credit_m35		MandLAutoCare			Fuel				
2010_10_25_Credit_m3.62		Starbucks			Coffee				
2010_10_25_Credit_m4.35		Starbucks			Coffee				
2010_10_26_Credit_m3.05		RiteAid				General				
2010_10_26_Credit_m7.46		CVS				General				
2010_10_26_Credit_m8.28		Starbucks			Coffee				
2010_10_28_Chase_m12.18		NationalGrid			GasElectric			
2010_10_28_Chase_m209.18	LIPA				GasElectric			
2010_10_28_Credit_m30.22	ShellOil			Fuel				
2010_10_28_Credit_m4.3		Starbucks			Coffee				
2010_10_29_Chase_m32.97		Hess				Fuel				
2010_10_29_Chase_p4054.7	BrookhavenNationalLabSalary	RuthSalary			
2010_10_4_Chase_m33.01		QuickCenter			Fuel				
2010_10_4_Chase_m454.54		IRAInvestment			ThomasIRA			
2010_10_4_Credit_m23.01		CVS				General				
2010_10_4_Credit_m28.88		Amazon				General				
2010_10_4_Credit_m3.75		Starbucks			Coffee				
2010_10_5_Chase_m400		529Plan				CollegeFund			
2010_10_5_Credit_m11		ParkGateParking			Tolls				
2010_10_5_Credit_m3.75		Starbucks			Coffee				
2010_10_8_Credit_m10		CVS				Medicine			
2010_11_10_Chase_m89.52		Verizon				Phone				
2010_11_10_Credit_m30.48	CVS				General				
2010_11_11_Credit_m4.07		Starbucks			Coffee				
2010_11_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_11_12_Chase_m500		IRAInvestment			RuthIRA				
2010_11_12_Credit_m1.99		CVS				General				
2010_11_12_Credit_m32.61	Hess				Fuel				
2010_11_12_Credit_m5.87		Starbucks			Coffee				
2010_11_12_Credit_p4.99		AmazonMarketplace		General				
2010_11_15_Credit_m21.07	ToysRUs				General				
2010_11_15_Credit_m3.75		Starbucks			Coffee				
2010_11_15_Credit_m3.75_x	Starbucks			Coffee				
2010_11_18_Credit_m3.75		Starbucks			Coffee				
2010_11_18_Credit_m30.06	CVS				General				
2010_11_1_Chase_m56.12		CVS				General				
2010_11_1_Credit_m1.63		Starbucks			Coffee				
2010_11_1_Credit_m5.87		Starbucks			Coffee				
2010_11_1_Credit_m5.87_x	Starbucks			Coffee				
2010_11_22_Chase_p510.76	ATMDeposit			WorkTravel			
2010_11_22_Credit_m3.75		Starbucks			Coffee				
2010_11_22_Credit_m3.75_x	Starbucks			Coffee				
2010_11_22_Credit_m35		EZGasoline			Fuel				
2010_11_22_Credit_m5.87		Starbucks			Coffee				
2010_11_22_HSBC_p33.95		HouseDownPayementInterest	BankCharge			
2010_11_23_Credit_m4.26		CVS				General				
2010_11_23_Credit_m4.33		CVS				General				
2010_11_23_Credit_m89.05	ToysRUs				General				
2010_11_24_Credit_m141.2	ToysRUs				General				
2010_11_26_Credit_m35		GulfOil				Fuel				
2010_11_28_Credit_m1.63		Starbucks			Coffee				
2010_11_28_Credit_m3.75		Starbucks			Coffee				
2010_11_29_Credit_m3.75		Starbucks			Coffee				
2010_11_29_Credit_m3.75_x	Starbucks			Coffee				
2010_11_29_Credit_m72.16	Target				General				
2010_11_2_Credit_m1175.7	AllState			CarInsurance			
2010_11_2_Credit_m17.49		Amazon				General				
2010_11_2_Credit_m209		AllState			RentersInsurance		
2010_11_2_Credit_m21.21		WalMart				General				
2010_11_2_Credit_m21.68		Amazon				General				
2010_11_2_Credit_m335.59	Cablevision			TVInternet			
2010_11_30_Chase_p4076.3	BrookhavenNationalLabSalary	RuthSalary			
2010_11_30_Credit_m30.42	Amazon				General				
2010_11_30_Credit_m54.26	Amazon				General				
2010_11_3_Chase_p4435.47	BrookhavenNationalLabSalary	ThomasSalary			
2010_11_3_Credit_m11.01		CVS				General				
2010_11_4_Chase_m454.54		IRAInvestment			ThomasIRA			
2010_11_4_Credit_m3.75		Starbucks			Coffee				
2010_11_4_Credit_m31.16		Amazon				General				
2010_11_4_Credit_m8.99		CVS				General				
2010_11_5_Chase_m400		529Plan				CollegeFund			
2010_11_5_Credit_m20.97		WalMart				General				
2010_11_5_Credit_m3.75		Starbucks			Coffee				
2010_11_5_Credit_p8.7		WalMart				General				
2010_11_7_Credit_m1.63		Starbucks			Coffee				
2010_11_7_Credit_m3.75		Starbucks			Coffee				
2010_11_8_Credit_m14.99		CVS				General				
2010_11_8_Credit_m5.87		Starbucks			Coffee				
2010_11_8_Credit_m7.17		Starbucks			Coffee				
2010_11_8_Credit_m8		CVS				General				
2010_11_9_Credit_m15.01		AmazonMarketplace		General				
2010_11_9_Credit_m17.25		AmazonMarketplace		General				
2010_12_12_Credit_m10		CVS				Medicine			
2010_12_13_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_12_13_Chase_m500		IRAInvestment			ThomasIRA			
2010_12_13_Credit_m3.75		Starbucks			Coffee				
2010_12_13_Credit_m3.75_x	Starbucks			Coffee				
2010_12_14_Chase_m80		GraceHarold			Doctor				
2010_12_14_Credit_m108.61	Amazon				General				
2010_12_14_Credit_m11.91	CVS				General				
2010_12_14_Credit_m37		MikesMechanics			Registration			
2010_12_14_Credit_m5.51		CVS				General				
2010_12_14_Credit_m9.09		HomeDepot			General				
2010_12_17_Credit_m108.5	NewYorkStateDMV			Registration			
2010_12_17_Credit_m34.5		MandLAutoCare			Fuel				
2010_12_1_Chase_m29.33		NationalGrid			GasElectric			
2010_12_1_Chase_m88.58		LIPA				GasElectric			
2010_12_1_Credit_p5		Amazon				General				
2010_12_20_Credit_m10		CVS				Medicine			
2010_12_20_Credit_m19.36	Amazon				General				
2010_12_20_Credit_m20.79	CVS				General				
2010_12_20_Credit_m45.62	Amazon				General				
2010_12_20_Credit_m5.87		Starbucks			Coffee				
2010_12_21_Credit_m9		AmazonMarketplace		General				
2010_12_22_Credit_m168.52	Amazon				General				
2010_12_22_Credit_m7.04		CVS				General				
2010_12_22_HSBC_p31.97		HouseDownPayementInterest	BankCharge			
2010_12_23_Credit_m54.95	CVS				General				
2010_12_24_Credit_m3.75		Starbucks			Coffee				
2010_12_26_Credit_m3.75		Starbucks			Coffee				
2010_12_27_Credit_m20.53	CVS				General				
2010_12_27_Credit_m7.82		Starbucks			Coffee				
2010_12_28_Credit_m21.48	Amazon				General				
2010_12_28_Credit_m9.65		CVS				General				
2010_12_29_Chase_m122.21	LIPA				GasElectric			
2010_12_29_Chase_m65.36		NationalGrid			GasElectric			
2010_12_29_Credit_m4.29		Starbucks			Coffee				
2010_12_29_Credit_m55.46	HomeDepot			General				
2010_12_2_Credit_m17.21		BabiesRUs			General				
2010_12_2_Credit_m73		AAA				CarInsurance			
2010_12_30_Chase_p4076.3	BrookhavenNationalLabSalary	RuthSalary			
2010_12_30_Credit_m3.75		Starbucks			Coffee				
2010_12_30_Credit_m36.41	Hess				Fuel				
2010_12_30_Credit_m43.44	JiffyLube			Service				
2010_12_31_Credit_m17.52	Amazon				General				
2010_12_31_Credit_m30.42	Amazon				General				
2010_12_31_Credit_m4.29		Starbucks			Coffee				
2010_12_31_Credit_m41.19	IKEA				General				
2010_12_3_Credit_m22.24		Hess				Fuel				
2010_12_3_Credit_m3		NewYorkStateDMV			License				
2010_12_6_Chase_m400		529Plan				CollegeFund			
2010_12_6_Chase_m454.54		IRAInvestment			RuthIRA				
2010_12_6_Chase_p4435.47	BrookhavenNationalLabSalary	ThomasSalary			
2010_12_6_Credit_m2.81		Target				General				
2010_12_6_Credit_m3.75		Starbucks			Coffee				
2010_12_6_Credit_m3.75_x	Starbucks			Coffee				
2010_12_6_Credit_m45.36		CVS				General				
2010_12_7_Credit_m36.78		SunocoOil			Fuel				
2010_12_8_Credit_m17		PortJeffFerry			Vacation			
2010_12_9_Chase_m87.19		Verizon				Phone				
2010_12_9_Credit_m17		PortJeffFerry			Vacation			
2010_1_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_1_12_Credit_m23.66		CVS				Medicine			
2010_1_12_Credit_m36.28		CVS				Medicine			
2010_1_12_Credit_p36.28		CVS				Medicine			
2010_1_14_Credit_m59.74		CVS				Medicine			
2010_1_14_Credit_m9.99		CVS				General				
2010_1_15_Credit_m6.54		Starbucks			Coffee				
2010_1_15_Credit_m94.29		ToysRUs				General				
2010_1_17_Credit_m17.49		CVS				General				
2010_1_19_Chase_m365		GraceHarold			Doctor				
2010_1_19_Credit_m150.73	ToysRUs				General				
2010_1_20_Credit_m3.75		Starbucks			Coffee				
2010_1_22_HSBC_p26.72		HouseDownPayementInterest	BankCharge			
2010_1_24_Credit_m11.94		CVS				General				
2010_1_25_Credit_m17.77		CVS				General				
2010_1_26_Credit_m30.68		Valero				Fuel				
2010_1_26_Credit_m6.7		ToysRUs				General				
2010_1_29_Chase_p3988.21	BrookhavenNationalLabSalary	RuthSalary			
2010_1_4_Credit_m31.72		Coastal				Fuel				
2010_1_4_Credit_m6.57		Starbucks			Coffee				
2010_1_4_Credit_m7.27		CVS				General				
2010_1_7_Credit_m3.75		Starbucks			Coffee				
2010_2_10_Credit_m10.3		ToysRUs				General				
2010_2_10_Credit_m31.97		Coastal				Fuel				
2010_2_11_Credit_m3.75		Starbucks			Coffee				
2010_2_12_Chase_m2000		IRAInvestment			ThomasIRA			
2010_2_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_2_15_Credit_m16.27		CVS				General				
2010_2_15_Credit_m23.94		WalMart				General				
2010_2_16_Credit_m95.55		IKEA				General				
2010_2_18_Credit_m11.98		CVS				General				
2010_2_1_Credit_m125		CVS				Medicine			
2010_2_1_Credit_m41.37		WalMart				General				
2010_2_1_Credit_p125		CVS				Medicine			
2010_2_22_Credit_m7.11		Starbucks			Coffee				
2010_2_22_HSBC_p26.58		HouseDownPayementInterest	BankCharge			
2010_2_23_Credit_m242.73	Cablevision			TVInternet			
2010_2_23_Credit_m7.06		Starbucks			Coffee				
2010_2_24_Chase_m80		GraceHarold			Doctor				
2010_2_25_Credit_m12.54		CVS				General				
2010_2_25_Credit_m41.2		Hess				Fuel				
2010_2_26_Chase_p3926.2		BrookhavenNationalLabSalary	RuthSalary			
2010_2_28_Credit_m106.88	WalMart				General				
2010_2_2_Credit_m52.09		Homegoods			General				
2010_2_3_Chase_m106.61		LIPA				GasElectric			
2010_2_3_Chase_m71.38		NationalGrid			GasElectric			
2010_2_3_Credit_m5.55		CVS				General				
2010_2_4_Chase_m454.6		IRAInvestment			RuthIRA				
2010_2_4_Chase_p4317.32		BrookhavenNationalLabSalary	ThomasSalary			
2010_2_4_Credit_m10.85		CVS				General				
2010_2_4_Credit_m28.14		CVS				General				
2010_2_5_Credit_m12.23		CVS				General				
2010_2_5_Credit_m5.2		CVS				General				
2010_2_5_Credit_m8.15		Starbucks			Coffee				
2010_2_8_Chase_m102.15		Verizon				Phone				
2010_2_8_Chase_m400		529Plan				CollegeFund			
2010_2_8_Credit_m35.57		Target				General				
2010_2_8_Credit_p32.57		Homegoods			General				
2010_3_11_Chase_m500		IRAInvestment			RuthIRA				
2010_3_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_3_15_Credit_m10.11		Starbucks			Coffee				
2010_3_19_Credit_m33.21		JAGroup				Fuel				
2010_3_1_Chase_m163.77		LIPA				GasElectric			
2010_3_1_Chase_m60.34		NationalGrid			GasElectric			
2010_3_1_Chase_p4317.33		BrookhavenNationalLabSalary	ThomasSalary			
2010_3_1_Credit_m25.61		CVS				General				
2010_3_1_Credit_m6.04		Starbucks			Coffee				
2010_3_22_Credit_m4.29		Starbucks			Coffee				
2010_3_22_Credit_m7.71		Starbucks			Coffee				
2010_3_22_Credit_m80.35		StopAndShop			Fuel				
2010_3_22_HSBC_p22.04		HouseDownPayementInterest	BankCharge			
2010_3_24_Chase_m5000		529Plan				CollegeFund			
2010_3_25_Credit_m11.85		CVS				General				
2010_3_28_Credit_m14.74		CVS				General				
2010_3_29_Credit_m116.07	Target				General				
2010_3_29_Credit_m140.09	ToysRUs				General				
2010_3_2_Credit_m374		MauiBanyon			Vacation			
2010_3_30_Credit_m58.7		ToysRUs				General				
2010_3_31_Chase_m69.35		NationalGrid			GasElectric			
2010_3_31_Chase_m83.16		LIPA				GasElectric			
2010_3_31_Chase_p3926.2		BrookhavenNationalLabSalary	RuthSalary			
2010_3_31_Credit_p13.59		ToysRUs				General				
2010_3_31_Credit_p75.77		ToysRUs				General				
2010_3_4_Chase_m454.54		IRAInvestment			ThomasIRA			
2010_3_4_Credit_m3.75		Starbucks			Coffee				
2010_3_5_Chase_m400		529Plan				CollegeFund			
2010_3_7_Credit_m3.75		Starbucks			Coffee				
2010_3_8_Chase_m88.64		Verizon				Phone				
2010_3_8_Credit_m10.54		Starbucks			Coffee				
2010_3_8_Credit_m56.38		WalMart				General				
2010_3_9_Credit_m33.92		JAGroup				Fuel				
2010_3_9_Credit_m4.33		Michaels			General				
2010_3_9_Credit_m97.35		ToysRUs				General				
2010_4_12_Chase_m500		IRAInvestment			RuthIRA				
2010_4_12_Credit_m3.75		Starbucks			Coffee				
2010_4_12_Credit_m6.51		CVS				General				
2010_4_13_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_4_14_Credit_m32.5		Coastal				Fuel				
2010_4_16_Credit_m21.93		CVS				General				
2010_4_18_Credit_m270.9		USAirway			Vacation			
2010_4_18_Credit_m270.9_x	USAirway			Vacation			
2010_4_18_Credit_m270.9_x_x	USAirway			Vacation			
2010_4_19_Credit_m38.89		WalMart				General				
2010_4_19_Credit_m4.29		Starbucks			Coffee				
2010_4_1_Chase_m80		GraceHarold			Doctor				
2010_4_1_Credit_m3.67		CVS				General				
2010_4_1_Credit_m32.62		Coastal				Fuel				
2010_4_20_Credit_m3.75		Starbucks			Coffee				
2010_4_22_Credit_m1.63		Starbucks			Coffee				
2010_4_22_HSBC_p25.42		HouseDownPayementInterest	BankCharge			
2010_4_25_Credit_m32.76		Coastal				Fuel				
2010_4_26_Credit_m1.63		Starbucks			Coffee				
2010_4_27_Credit_m1136.7	AllState			CarInsurance			
2010_4_27_Credit_m86.82		ToysRUs				General				
2010_4_28_Credit_m10		CVS				Medicine			
2010_4_28_Credit_m219.08	Cablevision			TVInternet			
2010_4_29_Chase_m175.63		LIPA				GasElectric			
2010_4_29_Chase_m45.25		NationalGrid			GasElectric			
2010_4_30_Chase_p3926.2		BrookhavenNationalLabSalary	RuthSalary			
2010_4_4_Credit_m4.33		CVS				General				
2010_4_4_Credit_m7.59		CVS				General				
2010_4_4_Credit_m93.36		SmithtownToyota			Service				
2010_4_5_Chase_m400		529Plan				CollegeFund			
2010_4_5_Chase_m454.54		IRAInvestment			ThomasIRA			
2010_4_5_Credit_m3.68		CVS				General				
2010_4_5_Credit_m50		IllinoisTollway			Tolls				
2010_4_6_Credit_m25.57		LukOil				Fuel				
2010_4_7_Chase_m87.48		Verizon				Phone				
2010_4_7_Chase_p4317.31		BrookhavenNationalLabSalary	ThomasSalary			
2010_4_8_Credit_m16.28		CVS				General				
2010_4_8_Credit_m95.36		LLBeam				General				
2010_4_9_Credit_m42.66		Target				General				
2010_5_10_Chase_p4317.32	BrookhavenNationalLabSalary	ThomasSalary			
2010_5_10_Chase_p83		ATMDeposit			Doctor				
2010_5_11_Chase_m36.48		SamGol				Fuel				
2010_5_11_Chase_m500		IRAInvestment			RuthIRA				
2010_5_11_Chase_m87.64		Verizon				Phone				
2010_5_12_Chase_m324.8		ToyotaCarPayment		CarPayment			
2010_5_12_Credit_m1136.7	AllState			CarInsurance			
2010_5_13_Chase_m80		GraceHarold			Doctor				
2010_5_13_Chase_m80_x		GraceHarold			Doctor				
2010_5_14_Chase_m9.77		CVS				General				
2010_5_14_Credit_m9.77		CVS				General				
2010_5_16_Credit_p93.79		ToysRUs				General				
2010_5_17_Chase_m18.27		Target				General				
2010_5_17_Chase_m57.82		Target				General				
2010_5_17_Credit_m3.75		Starbucks			Coffee				
2010_5_18_Chase_m2.01		Starbucks			Coffee				
2010_5_18_Chase_m22.63		Target				General				
2010_5_18_Chase_m4.29		Starbucks			Coffee				
2010_5_18_Chase_m93.79		ToysRUs				General				
2010_5_18_Credit_m204.36	OpeningBalance			OpeningBalance			
2010_5_19_Chase_m240.95		Nespresso			Coffee				
2010_5_21_Chase_p1136.7		AllState			CarInsurance			
2010_5_21_HSBC_p25.73		HouseDownPayementInterest	BankCharge			
2010_5_23_Chase_m3.75		Starbucks			Coffee				
